"","ORDER","FAMILY","SPECIES","DR100"
"1655","ANURA","Dendrobatidae","Dendrobates auratus",0.054421726
"1656","ANURA","Dendrobatidae","Dendrobates leucomelas",0.048331476
"1657","ANURA","Dendrobatidae","Dendrobates nubeculosus",0.054923111
"1658","ANURA","Dendrobatidae","Dendrobates tinctorius",0.048125627
"1659","ANURA","Dendrobatidae","Dendrobates truncatus",0.047922452
"1660","ANURA","Dendrobatidae","Epipedobates anthonyi",0.093711456
"1661","ANURA","Dendrobatidae","Epipedobates boulengeri",0.042431846
"1662","ANURA","Dendrobatidae","Epipedobates darwinwallacei",0.082141593
"1663","ANURA","Dendrobatidae","Epipedobates espinosai",0.111758588
"1664","ANURA","Dendrobatidae","Epipedobates machalilla",0.123132227
"1665","ANURA","Dendrobatidae","Epipedobates narinensis",0.048125532
"1666","ANURA","Dendrobatidae","Epipedobates tricolor",0.120539479
"1667","ANURA","Dendrobatidae","Excidobates captivus",0.028681043
"1668","ANURA","Dendrobatidae","Excidobates condor",0.041659394
"1669","ANURA","Dendrobatidae","Excidobates mysteriosus",0.040939997
"1670","ANURA","Dendrobatidae","Hyloxalus abditaurantius",0.047315226
"1671","ANURA","Dendrobatidae","Hyloxalus aeruginosus",0.060913468
"1672","ANURA","Dendrobatidae","Hyloxalus anthracinus",0.053645375
"1673","ANURA","Dendrobatidae","Hyloxalus awa",0.050441374
"1674","ANURA","Dendrobatidae","Hyloxalus azureiventris",0.054961632
"1675","ANURA","Dendrobatidae","Hyloxalus betancuri",0.060631531
"1676","ANURA","Dendrobatidae","Hyloxalus bocagei",0.052023513
"1677","ANURA","Dendrobatidae","Hyloxalus borjai",0.045188269
"1678","ANURA","Dendrobatidae","Hyloxalus breviquartus",0.052626245
"1679","ANURA","Dendrobatidae","Hyloxalus cevallosi",0.054919383
"1680","ANURA","Dendrobatidae","Hyloxalus chlorocraspedus",0.057943869
"1681","ANURA","Dendrobatidae","Hyloxalus chocoensis",0.05157724
"1682","ANURA","Dendrobatidae","Hyloxalus craspedoceps",0.057441361
"1683","ANURA","Dendrobatidae","Hyloxalus delatorreae",0.050698579
"1684","ANURA","Dendrobatidae","Hyloxalus edwardsi",0.047476513
"1685","ANURA","Dendrobatidae","Hyloxalus elachyhistus",0.05380727
"1686","ANURA","Dendrobatidae","Hyloxalus eleutherodactylus",0.054076842
"1687","ANURA","Dendrobatidae","Hyloxalus exasperatus",0.037297015
"1688","ANURA","Dendrobatidae","Hyloxalus excisus",0.04868508
"1689","ANURA","Dendrobatidae","Hyloxalus faciopunctulatus",0.049910492
"1690","ANURA","Dendrobatidae","Hyloxalus fallax",0.045741642
"1691","ANURA","Dendrobatidae","Hyloxalus fascianigrus",0.05666247
"1692","ANURA","Dendrobatidae","Hyloxalus fuliginosus",0.046324023
"1693","ANURA","Dendrobatidae","Hyloxalus idiomelus",0.053856224
"1694","ANURA","Dendrobatidae","Hyloxalus infraguttatus",0.051903886
"1695","ANURA","Dendrobatidae","Hyloxalus insulatus",0.04923797
"1696","ANURA","Dendrobatidae","Hyloxalus italoi",0.054873923
"1697","ANURA","Dendrobatidae","Hyloxalus lehmanni",0.044796085
"1698","ANURA","Dendrobatidae","Hyloxalus leucophaeus",0.051111179
"1699","ANURA","Dendrobatidae","Hyloxalus littoralis",0.050683445
"1700","ANURA","Dendrobatidae","Hyloxalus maculosus",0.056537198
"1701","ANURA","Dendrobatidae","Hyloxalus maquipucuna",0.054959994
"1702","ANURA","Dendrobatidae","Hyloxalus marmoreoventris",0.0520103
"1703","ANURA","Dendrobatidae","Hyloxalus mittermeieri",0.047583471
"1704","ANURA","Dendrobatidae","Hyloxalus mystax",0.05221238
"1705","ANURA","Dendrobatidae","Hyloxalus nexipus",0.049868589
"1706","ANURA","Dendrobatidae","Hyloxalus parcus",0.048600436
"1707","ANURA","Dendrobatidae","Hyloxalus patitae",0.054531783
"1708","ANURA","Dendrobatidae","Hyloxalus peculiaris",0.061420375
"1709","ANURA","Dendrobatidae","Hyloxalus pinguis",0.050998569
"1710","ANURA","Dendrobatidae","Hyloxalus pulchellus",0.04976971
"1711","ANURA","Dendrobatidae","Hyloxalus pulcherrimus",0.050376576
"1712","ANURA","Dendrobatidae","Hyloxalus pumilus",0.056055178
"1713","ANURA","Dendrobatidae","Hyloxalus ramosi",0.052157867
"1714","ANURA","Dendrobatidae","Hyloxalus ranoides",0.061857452
"1715","ANURA","Dendrobatidae","Hyloxalus ruizi",0.04507556
"1716","ANURA","Dendrobatidae","Hyloxalus saltuarius",0.048749885
"1717","ANURA","Dendrobatidae","Hyloxalus sauli",0.049456576
"1718","ANURA","Dendrobatidae","Hyloxalus shuar",0.052799209
"1719","ANURA","Dendrobatidae","Hyloxalus sordidatus",0.048073981
"1720","ANURA","Dendrobatidae","Hyloxalus spilotogaster",0.053970379
"1721","ANURA","Dendrobatidae","Hyloxalus subpunctatus",0.058195076
"1722","ANURA","Dendrobatidae","Hyloxalus sylvaticus",0.049888446
"1723","ANURA","Dendrobatidae","Hyloxalus toachi",0.053924768
"1724","ANURA","Dendrobatidae","Hyloxalus utcubambensis",0.03596748
"1725","ANURA","Dendrobatidae","Hyloxalus vergeli",0.051374632
"1726","ANURA","Dendrobatidae","Hyloxalus vertebralis",0.050357929
"1727","ANURA","Dendrobatidae","Paruwrobates whymperi",0.053716817
"1728","ANURA","Dendrobatidae","Hyloxalus yasuni",0.05932114
"1729","ANURA","Dendrobatidae","Mannophryne caquetio",0.054087461
"1730","ANURA","Dendrobatidae","Mannophryne collaris",0.048203223
"1731","ANURA","Dendrobatidae","Mannophryne cordilleriana",0.098740887
"1732","ANURA","Dendrobatidae","Mannophryne herminae",0.064421909
"1733","ANURA","Dendrobatidae","Mannophryne lamarcai",0.104613294
"1734","ANURA","Dendrobatidae","Mannophryne larandina",0.075522971
"1735","ANURA","Dendrobatidae","Mannophryne leonardoi",0.107564115
"1736","ANURA","Dendrobatidae","Mannophryne neblina",0.067700414
"1737","ANURA","Dendrobatidae","Mannophryne oblitterata",0.062246307
"1738","ANURA","Dendrobatidae","Mannophryne olmonae",0.066482633
"1739","ANURA","Dendrobatidae","Mannophryne orellana",0.086890125
"1740","ANURA","Dendrobatidae","Mannophryne riveroi",0.101365177
"1741","ANURA","Dendrobatidae","Mannophryne speeri",0.063349902
"1742","ANURA","Dendrobatidae","Mannophryne trinitatis",0.067426137
"1743","ANURA","Dendrobatidae","Mannophryne trujillensis",0.083576275
"1744","ANURA","Dendrobatidae","Mannophryne urticans",0.102278232
"1745","ANURA","Dendrobatidae","Mannophryne venezuelensis",0.044825625
"1746","ANURA","Dendrobatidae","Mannophryne vulcano",0.082350354
"1747","ANURA","Dendrobatidae","Mannophryne yustizi",0.092459906
"1748","ANURA","Dendrobatidae","Minyobates steyermarki",0.017437192
"1749","ANURA","Dendrobatidae","Oophaga arborea",0.115735711
"1750","ANURA","Dendrobatidae","Oophaga granulifera",0.041710644
"1751","ANURA","Dendrobatidae","Oophaga histrionica",0.047199701
"1752","ANURA","Dendrobatidae","Oophaga lehmanni",0.116764351
"1753","ANURA","Dendrobatidae","Oophaga occultator",0.079101556
"1754","ANURA","Dendrobatidae","Oophaga pumilio",0.12464428
"1755","ANURA","Dendrobatidae","Oophaga speciosa",0.084863573
"1756","ANURA","Dendrobatidae","Oophaga sylvatica",0.128606799
"1757","ANURA","Dendrobatidae","Oophaga vicentei",0.120193399
"1758","ANURA","Dendrobatidae","Phyllobates aurotaenia",0.060240302
"1759","ANURA","Dendrobatidae","Phyllobates bicolor",0.036221966
"1760","ANURA","Dendrobatidae","Phyllobates lugubris",0.03711439
"1761","ANURA","Dendrobatidae","Phyllobates terribilis",0.060396945
"1762","ANURA","Dendrobatidae","Phyllobates vittatus",0.037547264
"1763","ANURA","Dendrobatidae","Ranitomeya amazonica",0.060031037
"1764","ANURA","Dendrobatidae","Ranitomeya benedicta",0.071244473
"1765","ANURA","Dendrobatidae","Ranitomeya cyanovittata",0.074627321
"1766","ANURA","Dendrobatidae","Ranitomeya defleri",0.045432502
"1767","ANURA","Dendrobatidae","Ranitomeya fantastica",0.064620673
"1768","ANURA","Dendrobatidae","Ranitomeya flavovittata",0.076895962
